item_id,auction_type,bid_value,bid_time,bidder_rate,open_price,closing_price,rank,num_bids,prev_bid_value,prev_bid_value_avg,bid_value_delta
2,2,18.01,0.8370965721031577,0.6181818181818182,1.0,190.0,3,17,1.5,1.125,16.51
2,2,25.05,0.8433185135403305,0.1818181818181818,1.0,190.0,4,17,18.01,1.25,7.039999999999999
2,2,45.0,0.9110212370362528,1.0,1.0,190.0,5,17,25.05,5.44,19.95
2,2,51.66,0.9133942897864582,0.8727272727272727,1.0,190.0,6,17,45.0,9.362,6.659999999999997
2,2,65.99,0.914808692087905,0.1999999999999999,1.0,190.0,7,17,51.66,15.301666666666668,14.329999999999998
2,2,75.0,0.9292813136168512,0.1818181818181818,1.0,190.0,8,17,65.99,20.495714285714286,9.010000000000005
2,2,80.0,0.9373562649378384,0.3090909090909091,1.0,190.0,9,17,75.0,26.182499999999997,5.0
2,2,90.0,0.967195867430787,1.0,1.0,190.0,10,17,80.0,31.606666666666666,10.0
2,2,129.0,0.9691617437608788,0.6909090909090909,1.0,190.0,11,17,90.0,36.446,39.0
2,2,155.0,0.9681630900147056,0.4181818181818182,1.0,190.0,12,17,129.0,41.31454545454545,26.0
2,2,156.57,0.9890676702922514,0.2363636363636363,1.0,190.0,13,17,155.0,48.62166666666667,1.5699999999999932
2,2,175.0,0.9949095804039848,0.109090909090909,1.0,190.0,14,17,156.57,56.80461538461539,18.430000000000007
2,2,182.5,0.9996671154179424,0.1636363636363636,1.0,190.0,15,17,175.0,63.93071428571428,7.5
2,2,190.0,0.9999942852432264,0.1272727272727272,1.0,190.0,16,17,182.5,71.33533333333334,7.5
2,2,190.0,0.9999557106350052,0.1636363636363636,1.0,190.0,16,17,190.0,78.283125,0.0
0,2,150.0,0.4532350738053693,1.0,100.0,183.56,1,5,100.0,100.0,50.0
0,2,160.0,0.9975905156753636,0.9636363636363636,100.0,183.56,2,5,150.0,100.0,10.0
0,2,170.0,0.876118931517641,0.0727272727272727,100.0,183.56,3,5,160.0,125.0,10.0
0,2,181.06,0.9999865703215824,1.0,100.0,183.56,4,5,170.0,136.66666666666666,11.060000000000002
0,2,183.56,0.9999815699094056,0.4181818181818182,100.0,183.56,5,5,181.06,145.0,2.5
2,0,30.0,0.041180965916762,0.1999999999999999,1.0,260.0,1,14,1.0,1.0,29.0
2,0,105.0,0.1905961391388976,0.1272727272727272,1.0,260.0,2,14,30.0,1.0,75.0
2,0,121.0,0.0636156723204184,0.109090909090909,1.0,260.0,3,14,105.0,15.5,16.0
2,0,130.0,0.2866926316640671,0.4181818181818182,1.0,260.0,4,14,121.0,45.333333333333336,9.0
2,0,150.0,0.3110246373165331,1.0,1.0,260.0,5,14,130.0,64.25,20.0
2,0,150.0,0.2222630351101798,0.109090909090909,1.0,260.0,5,14,150.0,77.4,0.0
2,0,160.0,0.3959630672413998,0.7272727272727273,1.0,260.0,6,14,150.0,89.5,10.0
2,0,185.0,0.3964116756481213,0.1636363636363636,1.0,260.0,7,14,160.0,98.14285714285714,25.0
2,0,200.0,0.4115143491113482,0.0909090909090909,1.0,260.0,8,14,185.0,105.875,15.0
2,0,200.51,0.3569355645458204,0.0909090909090909,1.0,260.0,9,14,200.0,114.66666666666667,0.5099999999999909
2,0,204.0,0.4213523028969674,0.0727272727272727,1.0,260.0,10,14,200.51,123.2,3.490000000000009
2,0,220.0,0.4231638807941741,0.1999999999999999,1.0,260.0,11,14,204.0,130.2281818181818,16.0
2,0,222.5,0.4250097472320218,0.0909090909090909,1.0,260.0,12,14,220.0,136.37583333333333,2.5
2,0,260.0,0.4275028098744711,0.3818181818181818,1.0,260.0,13,14,222.5,142.80846153846153,37.5
0,2,5.5,0.0002364480615044,0.0909090909090909,0.99,142.5,1,11,0.99,0.99,4.51
0,2,30.0,0.0646250412355418,0.9454545454545454,0.99,142.5,2,11,5.5,0.99,24.5
0,2,35.03,0.1056188488679709,0.2181818181818181,0.99,142.5,3,11,30.0,3.245,5.030000000000001
0,2,60.0,0.6080511207852419,0.0727272727272727,0.99,142.5,4,11,35.03,12.163333333333334,24.97
0,2,85.0,0.7201750772885137,0.109090909090909,0.99,142.5,5,11,60.0,17.880000000000003,25.0
0,2,99.0,0.7956674428735055,0.0909090909090909,0.99,142.5,6,11,85.0,26.304000000000002,14.0
0,2,120.0,0.8922148297081061,0.1999999999999999,0.99,142.5,7,11,99.0,36.086666666666666,21.0
0,2,125.0,0.8189877937081387,0.0727272727272727,0.99,142.5,8,11,120.0,45.074285714285715,5.0
0,2,130.0,0.9677716291757192,0.109090909090909,0.99,142.5,9,11,125.0,54.44,5.0
0,2,140.0,0.9999782839242608,0.1272727272727272,0.99,142.5,10,11,130.0,62.28,10.0
0,2,142.5,0.934670329254283,0.2545454545454545,0.99,142.5,11,11,140.0,69.05199999999999,2.5
2,2,261.5,0.999767123661479,0.6363636363636364,215.0,262.0,1,2,215.0,215.0,46.5
2,2,262.0,0.999977140972906,0.0909090909090909,215.0,262.0,2,2,261.5,215.0,0.5
2,2,240.0,0.9830757478152128,0.109090909090909,240.0,240.0,1,1,240.0,240.0,0.0
2,2,150.0,0.0157460122070062,0.9272727272727272,150.0,255.0,1,4,150.0,150.0,0.0
2,2,195.0,0.239761620350706,0.0727272727272727,150.0,255.0,2,4,150.0,150.0,45.0
2,2,250.0,0.6461351171375127,1.0,150.0,255.0,3,4,195.0,150.0,55.0
2,2,255.0,0.8197365697143894,0.0909090909090909,150.0,255.0,4,4,250.0,165.0,5.0
0,2,2.5,0.0971342923552412,0.2909090909090909,1.0,40.0,1,11,1.0,1.0,1.5
0,2,5.01,0.4053029799742065,0.6,1.0,40.0,2,11,2.5,1.0,2.51
0,2,10.0,0.4142702905653795,0.1272727272727272,1.0,40.0,3,11,5.01,1.75,4.99
0,2,20.01,0.710764587309554,0.2181818181818181,1.0,40.0,4,11,10.0,2.8366666666666664,10.010000000000002
0,2,25.55,0.7255673789110902,0.6363636363636364,1.0,40.0,5,11,20.01,4.6274999999999995,5.539999999999999
0,2,30.0,0.8368496946105415,0.0909090909090909,1.0,40.0,6,11,25.55,7.704000000000001,4.449999999999999
0,2,31.5,0.6469944736873312,0.4363636363636364,1.0,40.0,7,11,30.0,10.678333333333335,1.5
0,2,35.0,0.989468131873156,0.1999999999999999,1.0,40.0,8,11,31.5,13.43857142857143,3.5
0,2,36.5,0.9999518531741832,0.0727272727272727,1.0,40.0,9,11,35.0,15.696250000000001,1.5
0,2,39.0,0.9999964282770168,0.2545454545454545,1.0,40.0,10,11,36.5,17.84111111111111,2.5
0,2,40.0,0.9999964282770168,1.0,1.0,40.0,11,11,39.0,19.707,1.0
2,0,180.0,0.2526155370235518,0.109090909090909,175.0,202.49,1,4,175.0,175.0,5.0
2,0,190.0,0.4283743102824333,0.0909090909090909,175.0,202.49,2,4,180.0,175.0,10.0
2,0,199.99,0.0100355415010637,0.4181818181818182,175.0,202.49,3,4,190.0,177.5,9.990000000000009
2,0,202.49,0.4285171792017714,1.0,175.0,202.49,4,4,199.99,181.66666666666666,2.5
1,2,29.0,0.1801355678889531,1.0,25.0,227.5,1,10,25.0,25.0,4.0
1,2,30.0,0.1623596317867915,0.0909090909090909,25.0,227.5,2,10,29.0,25.0,1.0
1,2,50.0,0.4469664248038731,0.0727272727272727,25.0,227.5,3,10,30.0,27.0,20.0
1,2,100.0,0.4282644863726625,0.0727272727272727,25.0,227.5,4,10,50.0,28.0,50.0
1,2,111.0,0.8205686488729144,0.6727272727272727,25.0,227.5,5,10,100.0,33.5,11.0
1,2,129.51,0.9998079603133004,0.8545454545454545,25.0,227.5,6,10,111.0,46.8,18.50999999999999
1,2,200.0,0.6655790214421962,0.1636363636363636,25.0,227.5,7,10,129.51,57.5,70.49000000000001
1,2,205.0,0.9998823713040348,1.0,25.0,227.5,8,10,200.0,67.78714285714285,5.0
1,2,225.0,0.9999931608648316,0.1636363636363636,25.0,227.5,9,10,205.0,84.31375,20.0
1,2,227.5,0.9999865464624728,1.0,25.0,227.5,10,10,225.0,97.72333333333333,2.5
2,1,100.99,0.0157945876395811,0.0727272727272727,99.99,245.0,1,9,99.99,99.99,1.0
2,1,115.53,0.3770743674157141,0.9090909090909092,99.99,245.0,2,9,100.99,99.99,14.540000000000006
2,1,150.0,0.5153500509970609,0.2363636363636363,99.99,245.0,3,9,115.53,100.49,34.47
2,1,160.0,0.5354174194072855,0.3636363636363636,99.99,245.0,4,9,150.0,105.50333333333333,10.0
2,1,200.0,0.6444749802948044,0.0909090909090909,99.99,245.0,5,9,160.0,116.6275,40.0
2,1,220.0,0.5771365725431941,0.6181818181818182,99.99,245.0,6,9,200.0,125.30199999999999,20.0
2,1,240.0,0.7141721539046862,1.0,99.99,245.0,7,9,220.0,137.75166666666667,20.0
2,1,245.0,0.6710528853592647,1.0,99.99,245.0,8,9,240.0,149.50142857142856,5.0
2,1,245.0,0.714212157202101,0.0909090909090909,99.99,245.0,8,9,245.0,160.81375,0.0
0,1,74.0,0.6344851568479288,0.1636363636363636,62.55,145.0,1,6,62.55,62.55,11.450000000000003
0,1,92.0,0.6789779671838666,0.1818181818181818,62.55,145.0,2,6,74.0,62.55,18.0
0,1,100.0,0.6814037385653074,0.1818181818181818,62.55,145.0,3,6,92.0,68.275,8.0
0,1,138.0,0.7114575015683436,0.1272727272727272,62.55,145.0,4,6,100.0,76.18333333333334,38.0
0,1,142.5,0.7135012414594747,0.0727272727272727,62.55,145.0,5,6,138.0,82.1375,4.5
0,1,145.0,0.714137865364045,1.0,62.55,145.0,6,6,142.5,93.31,2.5
2,2,170.0,0.8100972037266501,0.0727272727272727,150.0,202.5,1,5,150.0,150.0,20.0
2,2,186.9,0.9605138880733456,0.4727272727272726,150.0,202.5,2,5,170.0,150.0,16.900000000000006
2,2,196.9,0.9733692334353846,0.0727272727272727,150.0,202.5,3,5,186.9,160.0,10.0
2,2,200.0,0.6258505879698942,0.6909090909090909,150.0,202.5,4,5,196.9,168.96666666666667,3.0999999999999943
2,2,202.5,0.9999514245674253,1.0,150.0,202.5,5,5,200.0,175.95,2.5
0,2,9.99,0.0694981572052439,1.0,9.99,119.5,1,11,9.99,9.99,0.0
0,2,55.0,0.4142290014476908,0.0727272727272727,9.99,119.5,2,11,9.99,9.99,45.01
0,2,55.0,0.2929144302323206,0.1999999999999999,9.99,119.5,2,11,55.0,9.99,0.0
0,2,60.0,0.7198130474469111,0.0909090909090909,9.99,119.5,3,11,55.0,24.993333333333336,5.0
0,2,60.0,0.5384520981229454,0.0727272727272727,9.99,119.5,3,11,60.0,32.495000000000005,0.0
0,2,65.0,0.7198344777848117,0.0909090909090909,9.99,119.5,4,11,60.0,37.996,5.0
0,2,70.01,0.7355550593241759,0.2181818181818181,9.99,119.5,5,11,65.0,41.663333333333334,5.010000000000005
0,2,80.0,0.8823594459143276,0.1454545454545454,9.99,119.5,6,11,70.01,44.99714285714286,9.989999999999995
0,2,85.0,0.9341858607488076,0.3818181818181818,9.99,119.5,7,11,80.0,48.12375,5.0
0,2,117.0,0.987556688601332,0.0727272727272727,9.99,119.5,8,11,85.0,51.66555555555556,32.0
0,2,119.5,0.9959286644056232,0.0727272727272727,9.99,119.5,9,11,117.0,54.999,2.5
2,2,30.0,0.0450741439687242,0.0727272727272727,1.0,217.75,1,13,1.0,1.0,29.0
2,2,66.0,0.0773496615363866,1.0,1.0,217.75,2,13,30.0,1.0,36.0
2,2,99.0,0.0533691134254923,0.0727272727272727,1.0,217.75,3,13,66.0,15.5,33.0
2,2,100.0,0.1621266495824013,1.0,1.0,217.75,4,13,99.0,32.333333333333336,1.0
2,2,105.02,0.6128595171344839,1.0,1.0,217.75,5,13,100.0,49.0,5.019999999999996
2,2,156.0,0.7485864191948395,0.1272727272727272,1.0,217.75,6,13,105.02,59.2,50.980000000000004
2,2,165.0,0.7692595518230576,1.0,1.0,217.75,7,13,156.0,66.83666666666666,9.0
2,2,170.0,0.8473116998358294,1.0,1.0,217.75,8,13,165.0,79.57428571428571,5.0
2,2,174.99,0.785205151910379,0.5454545454545454,1.0,217.75,9,13,170.0,90.2525,4.990000000000009
2,2,175.0,0.9016618941304164,1.0,1.0,217.75,10,13,174.99,99.11333333333333,0.009999999999990905
2,2,210.0,0.9293156021574922,0.1454545454545454,1.0,217.75,11,13,175.0,106.701,35.0
2,2,215.25,0.9285741124661276,0.6,1.0,217.75,12,13,210.0,112.91,5.25
2,2,217.75,0.9908521030947838,0.109090909090909,1.0,217.75,13,13,215.25,121.00083333333333,2.5
2,0,187.5,0.3254086801154895,0.7090909090909091,185.0,265.0,1,5,185.0,185.0,2.5
2,0,197.51,0.329167561383274,0.2727272727272727,185.0,265.0,2,5,187.5,185.0,10.009999999999991
2,0,200.0,0.3055627585302389,0.0909090909090909,185.0,265.0,3,5,197.51,186.25,2.490000000000009
2,0,260.0,0.4196764504731319,0.1636363636363636,185.0,265.0,4,5,200.0,190.00333333333333,60.0
2,0,265.0,0.4192349855123772,0.0727272727272727,185.0,265.0,5,5,260.0,192.5025,5.0
2,2,50.0,0.0158831663695707,0.0727272727272727,0.01,240.0,1,13,0.01,0.01,49.99
2,2,100.0,0.481935868142274,0.2181818181818181,0.01,240.0,2,13,50.0,0.01,50.0
2,2,110.0,0.7101461077577396,0.1636363636363636,0.01,240.0,3,13,100.0,25.005,10.0
2,2,110.0,0.7052999940137924,1.0,0.01,240.0,3,13,110.0,50.00333333333333,0.0
2,2,126.22,0.7409086434696117,0.9818181818181818,0.01,240.0,4,13,110.0,65.0025,16.22
2,2,160.0,0.8312360890319103,0.2545454545454545,0.01,240.0,5,13,126.22,74.002,33.78
2,2,160.0,0.8213909918003243,0.1999999999999999,0.01,240.0,5,13,160.0,82.705,0.0
2,2,200.0,0.8577297014339611,0.4909090909090908,0.01,240.0,6,13,160.0,93.74714285714286,40.0
2,2,202.5,0.97121619882096,0.0909090909090909,0.01,240.0,7,13,200.0,102.02875,2.5
2,2,220.0,0.9765937849448448,0.3636363636363636,0.01,240.0,8,13,202.5,112.91444444444444,17.5
2,2,225.0,0.9780496192328998,0.7090909090909091,0.01,240.0,9,13,220.0,121.873,5.0
2,2,238.8,0.9998742753509826,0.0727272727272727,0.01,240.0,10,13,225.0,130.79363636363635,13.800000000000011
2,2,240.0,0.9999714262161324,0.109090909090909,0.01,240.0,11,13,238.8,138.64416666666668,1.1999999999999886
0,0,115.0,0.404949093661006,0.0727272727272727,99.99,117.5,1,2,99.99,99.99,15.010000000000005
0,0,117.5,0.4078874787250321,0.0909090909090909,99.99,117.5,2,2,115.0,99.99,2.5
0,0,10.01,0.0272806772786842,0.1636363636363636,0.01,137.5,1,14,0.01,0.01,10.0
0,0,15.0,0.2381380579513483,0.0727272727272727,0.01,137.5,2,14,10.01,0.01,4.99
0,0,25.0,0.0693890053508696,0.1636363636363636,0.01,137.5,3,14,15.0,5.01,10.0
0,0,27.0,0.2967953215572198,0.1818181818181818,0.01,137.5,4,14,25.0,8.34,2.0
0,0,30.0,0.2749713797837336,0.0727272727272727,0.01,137.5,5,14,27.0,12.504999999999999,3.0
0,0,34.0,0.347573364261597,0.0727272727272727,0.01,137.5,6,14,30.0,15.404,4.0
0,0,35.0,0.3649938002032453,0.0727272727272727,0.01,137.5,7,14,34.0,17.836666666666666,1.0
0,0,40.0,0.3715517693387012,1.0,0.01,137.5,8,14,35.0,20.145714285714284,5.0
0,0,65.0,0.3670556844471323,0.1999999999999999,0.01,137.5,9,14,40.0,22.002499999999998,25.0
0,0,68.0,0.3723025455098227,0.7636363636363637,0.01,137.5,10,14,65.0,24.00222222222222,3.0
0,0,85.0,0.4139445494292887,0.2181818181818181,0.01,137.5,11,14,68.0,28.101999999999997,17.0
0,0,130.0,0.4206712467584828,0.0727272727272727,0.01,137.5,12,14,85.0,31.729090909090907,45.0
0,0,135.0,0.4203537920197136,0.0727272727272727,0.01,137.5,13,14,130.0,36.16833333333333,5.0
0,0,137.5,0.4285008921449668,0.109090909090909,0.01,137.5,14,14,135.0,43.386153846153846,2.5
2,0,175.0,0.4235896301738015,0.2181818181818181,175.0,202.5,1,3,175.0,175.0,0.0
2,0,200.0,0.4284428873637156,0.3454545454545454,175.0,202.5,2,3,175.0,175.0,25.0
2,0,202.5,0.4284843193503236,0.2727272727272727,175.0,202.5,3,3,200.0,175.0,2.5
2,0,180.0,0.404573777009905,0.1454545454545454,175.0,202.5,1,4,175.0,175.0,5.0
2,0,185.0,0.4136602402798059,0.3454545454545454,175.0,202.5,2,4,180.0,175.0,5.0
2,0,200.0,0.4256912319772644,0.2545454545454545,175.0,202.5,3,4,185.0,177.5,15.0
2,0,202.5,0.4268799013861571,0.4181818181818182,175.0,202.5,4,4,200.0,180.0,2.5
0,2,10.0,0.2907482516773168,1.0,9.99,100.0,1,8,9.99,9.99,0.009999999999999787
0,2,20.0,0.6168051280798433,0.0727272727272727,9.99,100.0,2,8,10.0,9.99,10.0
0,2,65.0,0.63590727407102,1.0,9.99,100.0,3,8,20.0,9.995000000000001,45.0
0,2,75.0,0.6072077655543893,0.109090909090909,9.99,100.0,4,8,65.0,13.33,10.0
0,2,80.0,0.663723709797222,0.3090909090909091,9.99,100.0,5,8,75.0,26.247500000000002,5.0
0,2,89.0,0.9748604992154356,0.1636363636363636,9.99,100.0,6,8,80.0,35.998000000000005,9.0
0,2,100.0,0.9949530125554636,0.0909090909090909,9.99,100.0,7,8,89.0,43.33166666666667,11.0
0,2,100.0,0.9857046787999526,0.8,9.99,100.0,7,8,100.0,49.855714285714285,0.0
2,0,256.09,0.3523123263160406,0.0909090909090909,199.95,260.0,1,2,199.95,199.95,56.139999999999986
2,0,260.0,0.3526266379385844,0.109090909090909,199.95,260.0,2,2,256.09,199.95,3.910000000000025
2,2,38.0,0.022715158092317,0.0727272727272727,9.95,247.5,1,11,9.95,9.95,28.05
2,2,50.0,0.1691072249812591,0.109090909090909,9.95,247.5,2,11,38.0,9.95,12.0
2,2,70.0,0.3129705119979176,0.0727272727272727,9.95,247.5,3,11,50.0,23.975,20.0
2,2,80.0,0.4289957900815538,0.1636363636363636,9.95,247.5,4,11,70.0,32.65,10.0
2,2,111.11,0.1600793379682868,0.8545454545454545,9.95,247.5,5,11,80.0,41.9875,31.11
2,2,123.0,0.7290333788942318,0.0727272727272727,9.95,247.5,6,11,111.11,49.589999999999996,11.89
2,2,157.0,0.7560598923654137,0.0727272727272727,9.95,247.5,7,11,123.0,59.843333333333334,34.0
2,2,190.0,0.8143947008203392,0.7090909090909091,9.95,247.5,8,11,157.0,68.86571428571429,33.0
2,2,230.52,0.9958410857580692,0.8909090909090909,9.95,247.5,9,11,190.0,79.8825,40.52000000000001
2,2,245.0,0.9999685688377457,0.3636363636363636,9.95,247.5,10,11,230.52,92.11777777777777,14.47999999999999
2,2,247.5,0.9999971426216132,0.1272727272727272,9.95,247.5,11,11,245.0,105.958,2.5
2,2,80.0,0.6105864726278153,0.0727272727272727,74.9,199.99,1,10,74.9,74.9,5.099999999999994
2,2,90.0,0.8179449934658901,0.1999999999999999,74.9,199.99,2,10,80.0,74.9,10.0
2,2,92.0,0.8454529751952411,1.0,74.9,199.99,3,10,90.0,77.45,2.0
2,2,93.0,0.8406225770324212,0.109090909090909,74.9,199.99,4,10,92.0,81.63333333333334,1.0
2,2,100.0,0.8683648637894867,0.1454545454545454,74.9,199.99,5,10,93.0,84.225,7.0
2,2,140.0,0.8741639132254189,0.1636363636363636,74.9,199.99,6,10,100.0,85.97999999999999,40.0
2,2,175.99,0.9523732170494624,1.0,74.9,199.99,7,10,140.0,88.31666666666666,35.99000000000001
2,2,190.0,0.9887990767238958,0.0909090909090909,74.9,199.99,8,10,175.99,95.7,14.009999999999991
2,2,191.05,0.9971897683566204,0.3818181818181818,74.9,199.99,9,10,190.0,105.73625,1.0500000000000114
2,2,199.99,0.9972340577216152,1.0,74.9,199.99,10,10,191.05,115.0988888888889,8.939999999999998
0,2,54.0,0.911311975287106,0.0909090909090909,50.0,161.0,1,15,50.0,50.0,4.0
0,2,59.66,0.9285305374457296,0.1636363636363636,50.0,161.0,2,15,54.0,50.0,5.659999999999997
0,2,60.0,0.9506520751781968,1.0,50.0,161.0,3,15,59.66,52.0,0.3400000000000034
0,2,65.0,0.9620304416521192,0.2545454545454545,50.0,161.0,4,15,60.0,54.553333333333335,5.0
0,2,67.0,0.9674690328045612,1.0,50.0,161.0,5,15,65.0,55.915,2.0
0,2,69.01,0.9689191523358426,0.2181818181818181,50.0,161.0,6,15,67.0,57.73199999999999,2.010000000000005
0,2,73.01,0.9703048379845024,0.1454545454545454,50.0,161.0,7,15,69.01,59.276666666666664,4.0
0,2,80.0,0.9716178033532196,0.4909090909090908,50.0,161.0,8,15,73.01,60.667142857142856,6.989999999999995
0,2,80.0,0.9622900344785564,1.0,50.0,161.0,8,15,80.0,62.21,0.0
0,2,85.0,0.9808348488153954,0.0727272727272727,50.0,161.0,9,15,80.0,64.18666666666667,5.0
0,2,100.0,0.9827050029695308,0.0727272727272727,50.0,161.0,10,15,85.0,65.768,15.0
0,2,115.0,0.9910258317006988,0.6,50.0,161.0,11,15,100.0,67.51636363636364,15.0
0,2,150.0,0.9955599197248118,0.2909090909090909,50.0,161.0,12,15,115.0,70.22333333333334,35.0
0,2,160.0,0.9971010467577116,0.2909090909090909,50.0,161.0,13,15,150.0,73.6676923076923,10.0
0,2,161.0,0.9971291919348212,1.0,50.0,161.0,14,15,160.0,79.12,1.0
0,2,20.0,0.1074361415219511,0.0909090909090909,10.0,132.5,1,15,10.0,10.0,10.0
0,2,25.0,0.3689458402499749,0.109090909090909,10.0,132.5,2,15,20.0,10.0,5.0
0,2,30.0,0.7104918505425377,0.0727272727272727,10.0,132.5,3,15,25.0,15.0,5.0
0,2,50.0,0.7105479980278375,0.0727272727272727,10.0,132.5,4,15,30.0,18.333333333333332,20.0
0,2,70.0,0.7530283567659792,0.109090909090909,10.0,132.5,5,15,50.0,21.25,20.0
0,2,73.5,0.8540253960933638,0.1636363636363636,10.0,132.5,6,15,70.0,27.0,3.5
0,2,75.0,0.7255310902055784,0.1636363636363636,10.0,132.5,7,15,73.5,34.166666666666664,1.5
0,2,77.0,0.8617558904498271,0.7636363636363637,10.0,132.5,8,15,75.0,39.785714285714285,2.0
0,2,78.0,0.8831829423653922,0.0727272727272727,10.0,132.5,9,15,77.0,44.1875,1.0
0,2,90.0,0.9393168551179149,0.109090909090909,10.0,132.5,10,15,78.0,47.833333333333336,12.0
0,2,100.0,0.9624553338182308,0.1272727272727272,10.0,132.5,11,15,90.0,50.85,10.0
0,2,110.0,0.9870456464768596,0.3818181818181818,10.0,132.5,12,15,100.0,54.40909090909091,10.0
0,2,127.01,0.9987513256449856,1.0,10.0,132.5,13,15,110.0,58.208333333333336,17.010000000000005
0,2,130.0,0.9763983402631904,1.0,10.0,132.5,14,15,127.01,62.19230769230769,2.989999999999995
0,2,132.5,0.9999898563067272,1.0,10.0,132.5,15,15,130.0,66.82214285714285,2.5
2,0,220.0,0.4201636334880747,0.8181818181818181,215.0,242.5,1,3,215.0,215.0,5.0
2,0,240.0,0.1226419663449401,0.0909090909090909,215.0,242.5,2,3,220.0,215.0,20.0
2,0,242.5,0.4261555559651132,0.0727272727272727,215.0,242.5,3,3,240.0,217.5,2.5
2,1,200.0,0.6771276718095193,0.2181818181818181,179.99,231.02,1,5,179.99,179.99,20.00999999999999
2,1,210.0,0.6775591359459202,0.5272727272727272,179.99,231.02,2,5,200.0,179.99,10.0
2,1,220.51,0.7044727829708249,1.0,179.99,231.02,3,5,210.0,189.995,10.509999999999991
2,1,228.52,0.6999009775520069,0.1818181818181818,179.99,231.02,4,5,220.51,196.66333333333333,8.01000000000002
2,1,231.02,0.7142207293372612,1.0,179.99,231.02,5,5,228.52,202.625,2.5
0,1,15.0,0.4749614361069477,0.3818181818181818,0.99,71.0,1,8,0.99,0.99,14.01
0,1,20.0,0.4617163443329543,0.0727272727272727,0.99,71.0,2,8,15.0,0.99,5.0
0,1,30.0,0.6502057383872928,0.0727272727272727,0.99,71.0,3,8,20.0,7.995,10.0
0,1,40.0,0.6519551683045874,0.109090909090909,0.99,71.0,4,8,30.0,11.996666666666668,10.0
0,1,42.0,0.685375637391825,1.0,0.99,71.0,5,8,40.0,16.497500000000002,2.0
0,1,58.0,0.7002428628759828,0.0909090909090909,0.99,71.0,6,8,42.0,21.198,16.0
0,1,70.0,0.7115599385835091,0.0727272727272727,0.99,71.0,7,8,58.0,24.665000000000003,12.0
0,1,71.0,0.5764315144262607,0.0727272727272727,0.99,71.0,8,8,70.0,29.427142857142858,1.0
2,2,5.52,0.0083425448069076,0.0727272727272727,5.0,255.25,1,13,5.0,5.0,0.5199999999999996
2,2,115.0,0.0584338166160267,0.0727272727272727,5.0,255.25,2,13,5.52,5.0,109.48
2,2,125.0,0.0414524168635043,1.0,5.0,255.25,3,13,115.0,5.26,10.0
2,2,150.0,0.0780897225385578,0.0909090909090909,5.0,255.25,4,13,125.0,41.839999999999996,25.0
2,2,160.0,0.4039222947377234,0.1272727272727272,5.0,255.25,5,13,150.0,62.629999999999995,10.0
2,2,190.0,0.5153043329428727,0.2363636363636363,5.0,255.25,6,13,160.0,80.104,30.0
2,2,200.0,0.5547518702613059,0.0909090909090909,5.0,255.25,7,13,190.0,93.42,10.0
2,2,201.0,0.5228949586273041,0.6,5.0,255.25,8,13,200.0,107.21714285714286,1.0
2,2,210.0,0.704281338618912,0.9090909090909092,5.0,255.25,9,13,201.0,118.815,9.0
2,2,240.0,0.7855537520735639,0.109090909090909,5.0,255.25,10,13,210.0,127.94666666666666,30.0
2,2,245.25,0.949848723244759,1.0,5.0,255.25,11,13,240.0,136.152,5.25
2,2,250.25,0.9997714097290592,0.2181818181818181,5.0,255.25,12,13,245.25,145.59272727272727,5.0
2,2,255.25,0.9998814187969496,0.2727272727272727,5.0,255.25,13,13,250.25,153.8975,5.0
2,0,175.0,0.3677150245098775,0.2545454545454545,175.0,190.0,1,4,175.0,175.0,0.0
2,0,180.0,0.3698766312594624,0.0727272727272727,175.0,190.0,2,4,175.0,175.0,5.0
2,0,187.5,0.4239953779047216,0.0727272727272727,175.0,190.0,3,4,180.0,175.0,7.5
2,0,190.0,0.4264584380741098,0.1999999999999999,175.0,190.0,4,4,187.5,176.66666666666666,2.5
1,2,60.0,0.2426837130717775,0.0727272727272727,1.0,374.99,1,9,1.0,1.0,59.0
1,2,100.0,0.2412649452676313,0.1636363636363636,1.0,374.99,2,9,60.0,1.0,40.0
1,2,175.0,0.2639023933829974,0.2727272727272727,1.0,374.99,3,9,100.0,30.5,75.0
1,2,180.0,0.4004761509627293,0.509090909090909,1.0,374.99,4,9,175.0,53.666666666666664,5.0
1,2,200.0,0.2587151270897616,0.2545454545454545,1.0,374.99,5,9,180.0,84.0,20.0
1,2,257.55,0.4992425592795292,0.4909090909090908,1.0,374.99,6,9,200.0,103.2,57.55000000000001
1,2,300.0,0.6931209742574497,0.8,1.0,374.99,7,9,257.55,119.33333333333333,42.44999999999999
1,2,350.0,0.5412764473585895,0.1636363636363636,1.0,374.99,8,9,300.0,139.07857142857142,50.0
1,2,374.99,0.7937360799597338,0.2181818181818181,1.0,374.99,9,9,350.0,159.19375,24.99000000000001
0,2,20.0,0.0128863479175354,0.2181818181818181,0.99,265.0,1,11,0.99,0.99,19.01
0,2,31.0,0.0809606734726562,0.0727272727272727,0.99,265.0,2,11,20.0,0.99,11.0
0,2,80.0,0.3751450655289729,0.0727272727272727,0.99,265.0,3,11,31.0,10.495,49.0
0,2,105.0,0.8610928357951793,0.0727272727272727,0.99,265.0,4,11,80.0,17.33,25.0
0,2,107.5,0.9554623288233904,0.1272727272727272,0.99,265.0,5,11,105.0,32.9975,2.5
